timestamp,ecg,gsr,gas,pulse,temp,acc_x,acc_y
41501,1577,29296,144,99897,35.00,-7.27,-4.94
41523,1571,29296,139,99897,35.00,-7.27,-4.94
41545,1699,29296,137,99897,35.00,-7.23,-4.92
41567,1819,28784,121,99897,35.00,-7.25,-4.92
41589,1845,29296,115,99897,35.00,-7.24,-4.96
41611,1771,29296,109,99897,35.00,-7.25,-4.92
41654,1724,29296,111,99897,35.00,-7.22,-4.96
41676,1716,28784,119,99897,35.00,-7.25,-4.98
41698,1727,29296,146,99897,35.00,-7.24,-4.90
41720,1641,29296,149,99897,35.00,-7.24,-4.93
41742,1759,28784,153,99897,35.00,-7.30,-4.94
41764,1961,29296,153,99897,35.00,-7.24,-4.99
41786,2143,29296,143,99897,35.00,-7.23,-4.93
41808,2239,29296,139,99897,35.00,-7.24,-4.92
41830,2357,29296,137,99897,35.00,-7.24,-4.95
41852,2268,29296,136,99897,35.00,-7.25,-4.98
41894,2041,29296,133,99897,35.00,-7.24,-4.93
41916,2093,28784,149,99897,35.00,-7.22,-4.91
41938,2057,28784,163,99897,35.00,-7.23,-4.95
41960,2437,28784,181,99897,35.00,-7.22,-4.94
41982,1996,28784,179,99897,35.00,-7.27,-4.90
42403,2518,28784,181,99897,36.11,-7.23,-4.96
42435,1237,28784,159,99897,35.00,-7.23,-4.95
42457,1387,28784,135,99897,35.00,-7.21,-4.93
42479,871,28784,147,99897,35.00,-7.27,-4.95
42501,682,28784,141,99897,35.00,-7.25,-4.93
42523,1139,28784,153,99897,35.00,-7.28,-4.95
42545,1310,28784,156,99897,35.00,-7.25,-4.95
42567,1277,28784,145,99897,35.00,-7.27,-4.92
42589,1373,28784,141,99897,35.00,-7.28,-4.96
42611,1228,28784,125,99897,35.00,-7.23,-4.94
42633,1707,28784,135,99897,35.00,-7.25,-4.94
42655,1125,28592,109,99897,35.00,-7.24,-4.97
42696,1020,28592,117,99897,35.00,-7.25,-4.94
42718,1129,28080,118,99897,35.00,-7.23,-4.91
42740,879,28080,119,99897,35.00,-7.26,-4.98
42762,1070,28080,137,99897,35.00,-7.22,-4.94
42784,989,28080,133,99897,35.00,-7.25,-4.94
42806,1423,28080,134,99897,35.00,-7.29,-4.95
42828,1519,28080,126,99897,35.00,-7.24,-4.97
42850,1611,28080,115,99897,35.00,-7.25,-4.93
42872,1555,28080,106,99897,35.00,-7.28,-4.95
42894,1435,28080,103,99897,35.00,-7.27,-4.93
42916,1315,28080,107,99897,35.00,-7.28,-4.94
42957,1368,28080,116,99897,35.00,-7.25,-4.93
42979,2249,28080,141,99897,35.00,-7.26,-4.96
43423,1583,28080,153,99897,35.03,-7.24,-4.95
43458,1870,28592,170,99897,35.00,-7.25,-4.95
43480,1868,28592,143,99897,35.00,-7.28,-4.91
43502,1631,28592,163,99897,35.00,-7.25,-4.90
43524,1991,28080,167,99897,35.00,-7.27,-4.94
43546,2041,28080,179,99897,35.00,-7.25,-4.94
43568,2035,28080,157,99897,35.00,-7.24,-4.91
43590,1884,28080,139,99897,35.00,-7.24,-4.95
43612,1742,28080,115,99897,35.00,-7.26,-4.92
43634,1873,28592,121,99897,35.00,-7.26,-4.95
43656,1997,28592,119,99897,35.00,-7.24,-4.96
43699,1743,28592,133,99897,35.00,-7.29,-4.95
43721,1615,28592,139,99897,35.00,-7.25,-4.93
43743,1554,28592,156,99897,35.00,-7.27,-4.93
43765,1565,28592,165,99897,35.00,-7.28,-4.89
43787,1701,28592,168,99897,35.00,-7.27,-4.95
43809,1879,28080,152,99897,35.00,-7.29,-4.94
